,Professional,ProgramHobby,Country,University,EmploymentStatus,FormalEducation,MajorUndergrad,HomeRemote,CompanySize
14799,0,2,91,1,0,0,11,6,3
14800,0,2,53,1,0,3,11,0,4
14801,0,2,165,1,0,0,8,4,4
14802,3,3,165,1,0,0,4,4,2
14803,0,2,131,2,0,6,15,0,8
14804,0,2,165,1,0,3,6,2,0
14807,0,3,33,1,0,0,8,0,3
14808,0,0,165,1,0,0,6,0,6
14809,0,1,165,1,0,6,11,4,3
14811,0,2,165,1,0,0,8,0,6
14812,0,2,165,1,0,3,8,0,6
14813,1,0,165,1,0,0,5,0,6
14815,0,2,149,1,0,3,6,6,0
14816,0,2,165,1,0,6,8,4,3
14817,1,2,164,1,0,3,3,0,2
14818,0,2,165,1,0,0,8,4,6
14819,2,2,53,3,1,3,7,6,4
14820,0,2,33,1,0,0,8,2,1
14821,1,2,165,1,0,6,7,0,4
14822,0,3,165,1,0,0,8,0,4
14824,0,2,131,1,0,6,10,0,6
14826,1,0,33,1,0,0,8,6,0
14827,0,3,165,1,0,3,8,6,3
14828,0,2,165,1,0,0,8,4,6
14829,0,2,44,1,0,3,3,6,0
14830,0,0,29,2,0,6,4,0,3
14831,2,1,165,1,0,6,10,6,3
14833,0,2,165,1,0,3,8,6,7
14834,1,0,165,2,0,3,3,0,8
14835,2,2,101,3,0,0,8,6,8
14836,0,2,165,1,0,0,8,4,6
14837,0,0,164,1,0,3,7,0,4
14838,0,2,165,1,0,0,3,0,6
14840,0,2,165,1,0,0,8,0,0
14841,0,3,11,1,0,0,7,6,6
14842,0,1,115,1,0,0,8,4,7
14843,0,2,165,1,0,0,8,4,0
14844,0,0,113,1,0,0,7,5,7
14846,0,0,33,1,0,0,2,0,7
14849,0,3,11,1,0,0,8,0,1
14851,0,2,18,1,0,0,8,6,0
14852,0,3,127,1,0,0,8,0,4
14853,0,1,110,1,0,3,8,0,4
14854,0,3,117,1,0,3,8,0,4
14856,2,2,165,1,0,6,7,4,2
14857,0,2,165,1,0,0,13,0,0
14858,0,3,165,1,0,0,13,0,8
14859,0,0,165,1,0,3,6,0,2
14860,0,3,165,1,0,0,8,2,3
14861,0,3,125,1,0,3,8,6,2
14862,1,2,165,1,0,3,13,4,2
14863,0,2,165,1,0,3,15,0,1
14864,0,2,68,1,0,0,7,0,0
14865,0,3,165,1,0,3,8,0,6
14866,0,3,127,1,0,0,7,2,3
14867,1,0,43,1,0,1,3,0,3
14870,0,0,165,1,0,6,7,0,4
14871,0,2,165,1,0,3,6,0,3
14872,1,2,57,1,0,3,4,0,2
14875,1,3,165,1,0,6,8,6,4
14876,0,2,127,1,0,3,8,6,3
14877,0,2,165,1,0,3,8,0,4
14878,2,2,125,2,1,6,7,0,7
14880,0,2,137,1,0,0,15,0,7
14881,0,2,165,1,0,3,6,2,6
14882,0,0,165,1,0,0,8,6,6
14884,0,3,165,1,0,0,8,0,3
14885,0,2,165,2,0,3,7,6,4
14886,0,2,165,2,1,6,8,0,4
14888,0,0,137,1,0,3,6,0,4
14889,0,2,165,1,0,0,8,2,3
14890,0,0,110,1,0,0,8,6,7
14891,0,3,12,2,1,0,8,1,4
14893,0,1,165,1,0,6,10,2,4
14895,0,0,165,1,0,0,8,6,4
14896,0,3,165,1,0,0,8,2,3
14897,0,0,33,1,0,6,8,0,6
14898,0,0,165,1,0,0,8,0,2
14899,1,0,11,1,0,0,3,1,2
14902,0,2,165,1,0,0,8,0,0
14905,0,3,165,1,0,0,13,0,2
14906,0,3,110,1,0,3,8,0,4
14907,0,0,113,1,0,0,8,6,7
14909,0,0,141,1,0,0,8,0,4
14910,0,3,165,1,0,3,8,3,0
14913,3,0,110,1,0,3,8,4,3
14914,0,0,101,1,0,4,8,6,2
14915,3,0,165,1,0,0,8,0,6
14916,0,0,165,1,0,0,13,0,0
14919,0,2,53,2,0,3,8,2,6
14920,0,0,165,1,0,3,7,0,1
14921,0,2,164,1,0,0,6,3,4
14923,1,0,125,2,0,1,3,0,0
14924,0,2,165,1,0,0,5,0,1
14926,1,2,165,1,0,0,12,4,6
14927,1,2,38,3,0,4,13,0,6
14928,1,0,165,1,0,0,7,3,3
14929,0,3,165,1,0,0,8,3,1
14930,2,3,57,2,1,0,8,6,3
14931,0,2,33,1,0,0,8,6,6
14932,0,0,165,1,0,0,6,0,2
14933,0,3,53,1,0,6,8,6,7
14935,0,2,165,1,0,6,8,4,1
14936,0,3,36,1,0,0,15,6,7
14937,0,2,165,1,0,0,6,2,4
14939,0,2,71,2,0,0,6,6,3
14941,0,3,164,1,0,0,8,4,1
14942,0,3,165,1,0,0,8,6,4
14944,0,3,11,2,0,0,8,4,4
14945,0,2,68,1,0,0,6,0,0
14946,0,3,165,1,0,6,8,4,4
14947,0,2,11,1,0,0,8,0,4
14948,1,2,132,1,0,3,0,1,2
14951,0,3,165,1,0,0,8,6,0
14953,0,3,165,1,0,3,13,4,8
14955,0,0,165,2,0,3,8,0,4
14956,0,3,165,1,0,0,8,6,5
14957,0,2,164,1,0,4,8,0,8
14958,2,2,33,1,1,0,4,6,3
14960,0,0,165,1,0,3,8,6,0
14961,0,2,125,2,1,6,8,3,1
14962,2,0,165,1,0,3,9,4,2
14963,0,2,165,3,0,6,6,6,2
14964,0,2,33,1,0,1,13,0,2
14965,1,2,165,1,0,6,11,6,3
14966,0,3,11,1,0,3,8,0,2
14967,1,3,164,1,0,1,13,6,0
14968,0,3,11,1,0,0,8,0,6
14969,0,3,165,1,0,0,8,0,1
14971,0,2,33,1,0,0,8,5,4
14972,0,2,165,1,0,0,5,6,3
14973,1,3,165,1,0,6,8,0,6
14974,0,0,165,1,0,0,13,6,7
14975,0,3,45,1,0,0,8,2,1
14976,0,3,165,1,0,0,3,2,4
14977,0,2,164,3,0,6,6,4,2
14978,0,2,165,1,0,6,7,6,0
14979,0,3,165,1,0,0,11,6,2
14980,0,0,165,1,0,0,8,4,3
14981,0,0,113,1,0,0,8,4,3
14983,0,2,165,1,0,0,6,3,2
14984,0,1,165,1,0,1,8,0,2
14987,1,2,97,2,0,0,8,6,4
14988,0,2,11,1,1,6,6,4,7
14989,0,2,165,1,0,0,8,6,4
14991,1,1,153,1,0,3,6,6,6
14993,0,2,165,1,0,0,15,0,0
14994,0,0,144,1,0,3,8,6,3
14995,0,0,164,1,0,0,2,2,7
14996,0,2,45,1,0,0,15,6,4
14998,0,1,27,3,0,1,13,0,4
15000,0,2,33,1,0,6,11,0,4
15001,3,1,165,2,0,3,7,5,3
15002,0,2,91,1,0,4,4,0,4
15003,1,3,165,1,0,6,11,6,4
15004,0,2,81,2,0,3,8,0,4
15005,0,0,60,1,0,3,11,0,3
15009,1,0,165,1,0,1,4,5,2
15010,0,3,165,3,0,0,8,0,4
15011,0,2,144,1,0,0,8,4,7
15012,0,3,165,1,0,0,8,0,2
15015,0,0,165,3,0,0,13,0,2
15016,0,3,101,1,0,0,15,4,7
15017,0,2,33,1,0,3,8,2,2
15020,0,2,165,1,0,6,3,2,3
15021,0,2,165,1,0,6,8,6,9
15022,0,0,165,1,0,6,8,0,2
15024,0,3,165,1,0,3,8,2,6
15025,0,2,11,1,0,3,8,6,5
15026,1,0,165,1,0,1,13,1,6
15027,0,2,165,2,1,0,8,0,7
15030,0,1,165,1,0,0,14,4,5
15031,0,2,0,1,0,0,8,0,6
15034,0,3,45,1,0,4,8,5,3
15035,0,0,123,2,0,0,8,6,6
15036,0,2,165,1,0,0,11,0,3
15037,0,3,15,1,0,0,8,0,3
15038,2,3,165,2,1,3,8,1,1
15039,0,0,165,1,0,0,5,4,2
15040,0,3,127,3,0,0,8,4,2
15041,0,2,165,1,0,0,8,0,0
15042,0,3,165,1,0,6,7,4,0
15043,0,0,164,1,0,0,8,6,2
15044,0,2,165,1,0,0,6,0,7
15045,0,3,125,1,1,0,8,0,2
15046,0,2,11,1,0,6,11,3,1
15048,0,3,165,1,0,6,10,0,4
15049,0,3,11,1,0,6,8,0,3
15051,0,3,165,1,0,3,6,0,5
15052,0,2,165,1,0,0,8,0,5
15053,0,1,165,1,0,0,6,6,0
15054,0,0,165,1,0,0,15,6,0
15055,1,0,33,1,0,3,4,0,7
15057,0,1,165,1,0,0,6,0,9
15058,0,0,38,1,0,0,8,6,4
15059,0,1,45,3,0,3,6,1,2
15060,0,2,165,1,0,0,6,3,1
15062,0,0,144,1,0,3,8,6,3
15064,0,3,71,1,0,6,8,2,2
15065,0,2,165,1,0,0,8,0,2
15066,1,2,165,1,0,6,10,6,7
15067,0,3,165,1,0,3,8,2,2
15069,0,3,165,1,0,0,8,0,2
15070,0,0,71,1,0,0,8,3,4
15071,0,2,57,1,0,0,4,0,4
15072,0,2,38,2,0,0,8,0,4
15073,0,2,33,1,0,0,8,0,4
15074,0,2,165,1,0,0,4,0,2
15076,0,2,80,1,0,0,8,0,1
15077,0,0,11,1,0,3,8,0,0
15078,0,2,33,1,0,3,3,1,4
15079,0,2,165,1,0,0,0,0,4
15081,0,2,165,1,0,1,13,2,4
15082,0,3,165,1,0,6,7,0,1
15083,0,1,165,1,0,3,6,0,2
15084,0,2,33,1,0,6,4,6,4
15086,0,0,11,1,0,0,8,0,4
15087,0,0,72,1,0,6,12,6,4
15088,0,2,165,1,0,0,8,2,2
15090,0,2,37,1,0,3,6,6,3
15092,1,3,165,1,0,0,6,2,0
15095,1,2,33,2,1,0,4,0,5
15097,1,3,165,1,0,1,5,4,2
15099,0,2,11,1,0,0,8,6,1
15100,0,2,37,1,0,3,8,1,3
15102,0,0,165,1,0,0,11,0,3
15104,0,2,110,1,0,0,7,6,2
15105,0,0,123,1,0,0,11,6,6
15106,0,3,165,1,0,0,8,6,6
15107,2,2,72,0,1,0,7,5,7
15108,0,3,113,1,0,1,8,3,0
15109,1,1,153,1,0,3,12,3,5
15110,0,0,38,1,0,0,8,1,3
15111,0,0,11,1,0,0,8,6,1
15113,0,0,71,1,0,3,6,6,3
15115,0,2,165,1,0,3,8,0,2
15116,0,0,71,1,0,0,8,6,4
15117,0,2,11,1,0,3,8,6,0
15118,0,3,71,1,0,0,11,6,1
15121,2,2,71,1,0,0,8,6,4
15122,0,0,57,1,0,3,8,6,2
15124,1,2,165,1,1,0,13,2,2
15126,2,2,165,1,0,0,5,0,3
15128,0,3,165,1,0,0,6,6,3
15132,0,2,71,2,0,0,7,0,4
15133,0,3,71,2,0,0,7,6,9
15134,0,3,39,3,0,0,8,0,3
15135,0,2,71,1,0,0,8,0,4
15136,0,3,119,2,0,0,7,6,4
15137,1,2,165,1,0,0,5,6,6
15138,0,0,82,1,0,0,8,6,4
15139,2,1,153,2,1,3,8,5,1
15141,1,0,165,2,1,3,8,6,1
15144,0,2,165,1,0,0,2,0,0
15146,0,3,141,1,0,3,8,0,3
15147,0,2,71,1,0,0,8,6,2
15148,0,1,119,1,0,0,11,0,4
15150,1,1,57,1,0,3,3,4,0
15155,0,2,139,1,0,0,8,4,4
15156,0,3,71,1,0,6,6,0,7
15157,0,2,164,1,0,6,4,6,8
15158,1,0,71,1,0,0,4,0,2
15159,0,3,33,2,0,6,8,0,5
15160,0,3,165,1,0,0,8,0,4
15161,0,3,169,3,0,0,6,0,6
15162,0,3,119,3,0,3,8,1,4
15163,0,0,52,1,0,3,8,0,4
15164,0,0,71,2,0,0,8,0,4
15166,0,3,33,1,0,3,8,6,2
15168,0,3,125,1,0,3,6,0,4
15169,0,3,71,1,0,3,7,5,1
15170,3,0,33,1,0,0,15,3,2
15171,0,2,29,1,0,3,8,0,2
15172,0,3,165,1,0,0,8,0,5
15173,0,3,11,1,0,0,8,0,0
15174,1,2,51,2,0,0,15,5,6
15176,1,2,139,1,0,0,8,0,6
15177,0,1,71,2,0,3,8,0,2
15178,1,3,71,1,0,4,6,0,4
15179,0,0,71,1,0,0,8,1,4
15181,1,0,71,1,0,0,11,0,2
15182,1,2,71,1,0,0,6,5,6
15183,2,3,109,2,1,0,7,0,1
15185,0,0,71,1,0,0,8,0,2
15186,0,0,56,1,0,6,5,0,4
15187,0,2,145,1,0,0,8,6,2
15188,0,2,71,1,0,3,8,4,0
15189,1,1,12,2,0,3,4,0,8
15190,0,2,57,1,0,3,11,6,3
15191,0,2,37,1,0,3,13,0,3
15192,0,2,80,1,0,0,8,6,3
15193,0,3,72,1,0,0,4,3,4
15196,0,2,97,3,0,0,8,6,4
15198,0,0,123,1,0,0,7,0,1
15199,0,3,145,1,0,3,13,0,3
15200,2,3,146,1,0,0,8,2,4
15201,0,0,71,1,0,0,8,1,2
15203,0,2,71,1,1,0,8,5,2
15204,0,3,87,1,0,3,8,4,3
15206,0,0,53,1,0,3,4,6,5
15207,0,2,165,1,0,6,11,6,6
15208,0,2,11,1,0,0,8,6,4
15209,0,2,119,1,0,0,8,0,7
15211,0,2,71,1,0,0,8,0,3
15213,2,1,67,2,0,3,3,6,7
15214,0,3,159,1,0,0,8,6,3
15215,0,2,57,1,0,3,6,6,3
15216,0,1,140,0,0,1,8,0,4
15217,1,2,57,1,0,0,15,0,4
15218,0,2,132,1,0,4,11,0,6
15220,0,3,165,1,0,0,2,0,6
15221,1,3,71,1,0,0,8,0,9
15223,0,3,162,2,0,3,8,0,7
15224,0,0,113,1,0,3,4,0,4
15226,0,2,71,1,0,0,15,0,0
15227,2,2,71,2,0,0,11,6,4
15230,0,3,71,1,0,0,6,0,1
15231,1,2,80,1,0,3,6,0,2
15232,0,0,12,1,0,3,8,0,6
15233,0,2,57,1,0,3,8,6,4
15234,0,2,159,1,0,3,7,4,4
15236,0,3,164,1,0,3,13,4,0
15237,0,0,44,1,0,3,6,6,0
15238,0,3,71,2,0,0,8,6,4
15240,2,2,119,2,0,0,8,6,7
15241,0,3,71,1,0,0,6,6,3
15242,1,0,132,1,0,0,7,0,2
15243,1,2,71,2,0,0,8,0,4
15245,0,2,71,2,0,0,8,6,7
15246,0,3,53,1,0,3,11,4,1
15247,2,3,72,2,0,0,6,6,3
15250,0,2,165,1,0,0,9,0,7
15251,0,0,132,1,0,3,13,6,4
15252,0,0,145,3,0,0,8,6,2
15253,0,3,71,1,0,3,7,6,7
15254,0,2,164,1,0,0,8,3,3
15255,0,3,125,1,0,3,8,6,2
15256,0,2,53,1,0,3,11,6,7
15258,0,3,162,1,0,4,8,0,3
15261,0,0,131,1,0,3,13,0,0
15262,3,2,72,2,0,3,12,0,4
15263,0,0,71,1,1,6,5,0,1
15264,2,2,71,2,0,0,8,0,1
15265,0,2,103,2,0,0,11,0,7
15266,0,3,165,1,0,3,13,0,5
15267,0,0,71,0,0,0,8,6,8
15268,0,3,164,1,0,1,4,0,5
15269,0,2,71,2,0,3,8,0,1
15270,0,1,71,1,0,3,8,3,3
15271,0,2,150,1,0,0,8,0,0
15274,0,3,119,3,1,0,8,6,7
15275,2,2,71,3,0,0,8,4,4
15276,0,2,164,1,0,0,12,0,3
15277,0,3,71,1,0,0,8,3,4
15278,2,2,165,2,0,3,3,3,8
15279,0,2,71,1,0,0,8,0,4
15280,0,0,158,1,0,3,7,0,4
15281,0,2,68,1,0,0,8,6,2
15283,0,3,71,2,0,3,7,6,6
15284,1,3,57,1,0,3,5,6,4
15285,0,2,164,1,0,6,7,0,0
15286,0,2,125,1,0,6,8,0,4
15287,0,2,43,1,0,6,8,4,3
15288,0,2,164,1,0,0,8,6,7
15289,0,2,164,1,0,0,7,6,8
15290,0,2,71,2,0,3,8,5,4
15291,1,2,12,1,0,3,13,0,6
15292,0,2,145,1,0,3,8,6,3
15294,0,3,125,1,0,3,4,4,2
15295,0,1,12,1,0,6,8,0,7
15296,1,0,71,2,0,0,6,6,2
15298,0,1,57,1,0,3,8,3,3
15299,0,2,29,1,0,6,0,6,3
15300,1,2,125,1,0,0,8,0,5
15301,0,0,145,1,0,3,8,6,4
15302,0,2,11,1,0,6,0,2,7
15303,1,0,125,1,0,0,13,6,8
15305,1,3,71,2,0,0,4,0,2
15306,0,3,125,1,0,3,13,0,3
15307,0,3,153,1,0,3,7,3,4
15309,1,2,164,1,0,0,8,3,0
15310,0,2,146,2,0,0,8,0,7
15311,0,0,72,1,0,0,6,6,4
15313,0,3,12,3,0,6,8,0,5
15314,0,3,11,1,0,0,8,0,0
15315,1,2,153,1,0,0,8,5,7
15316,0,2,150,1,0,3,8,5,1
15318,0,3,149,1,0,0,8,6,0
15319,0,3,165,2,1,0,8,2,2
15320,0,1,155,3,0,3,8,6,9
15323,0,2,109,2,0,0,8,6,6
15325,0,2,57,1,0,1,3,0,3
15326,0,3,125,1,0,3,2,0,1
15327,1,0,145,1,0,0,8,3,5
15330,0,1,71,1,0,3,6,4,6
15332,0,2,77,0,0,6,6,6,4
15333,0,2,50,1,0,6,8,6,4
15334,0,3,37,1,0,0,8,6,2
15335,0,3,71,1,0,0,8,0,2
15337,0,3,87,1,0,6,8,0,1
15338,0,3,71,1,0,0,8,6,2
15339,0,2,68,1,0,3,6,2,1
15340,0,2,143,1,0,6,11,0,1
15341,0,0,110,1,0,0,8,6,7
15342,0,2,87,1,0,0,11,6,4
15343,0,2,71,1,0,0,8,6,6
15344,0,2,87,1,0,0,8,6,1
15345,0,3,57,1,0,0,4,0,4
15346,0,1,68,1,0,3,8,0,4
15347,0,0,145,1,0,0,4,2,3
15348,0,0,80,1,0,0,8,0,4
15350,0,0,145,1,0,0,8,6,3
15351,0,0,150,1,0,3,8,6,3
15352,0,2,71,2,0,3,3,6,0
15353,0,0,53,1,0,1,3,0,7
15354,0,0,131,1,0,0,8,6,4
15356,0,2,68,3,0,6,8,0,4
15357,0,0,164,1,0,0,13,0,0
15358,1,2,110,1,0,3,3,0,3
15359,0,2,71,1,0,0,6,0,0
15362,0,2,164,2,0,3,8,6,4
15363,0,1,71,2,0,0,8,0,2
15364,0,0,71,1,0,0,8,6,6
15365,1,2,125,2,0,0,5,0,5
15366,0,3,53,1,0,0,7,6,1
15368,0,2,150,1,0,3,8,0,3
15374,0,0,57,1,0,0,8,6,1
15376,1,1,145,1,0,1,3,0,4
15377,0,0,71,1,0,3,8,6,9
15378,0,2,40,1,0,3,11,0,7
15379,0,0,143,1,0,0,8,0,3
15381,0,3,164,1,0,0,8,6,4
15382,0,1,37,1,0,0,11,6,0
15383,1,3,76,1,0,1,1,2,6
15384,1,3,71,1,1,0,8,4,7
15385,0,0,52,1,0,3,13,0,4
15387,0,1,110,1,0,0,11,3,1
15388,0,3,11,1,0,0,5,6,4
15389,0,2,125,1,0,3,8,0,4
15391,0,2,123,1,0,0,6,4,2
15392,0,2,53,1,0,3,3,6,4
15395,0,2,139,1,0,3,8,2,4
15396,0,3,132,1,0,3,13,4,7
15397,0,2,131,1,0,3,7,0,4
15398,0,2,164,2,0,3,8,6,9
15399,0,0,109,1,0,0,6,0,4
15400,0,3,131,1,0,0,8,4,1
15401,0,0,164,1,0,0,8,6,8
15403,0,1,40,1,0,3,8,0,3
15404,0,0,43,1,0,3,12,1,4
15406,0,2,149,1,0,3,13,0,0
15408,1,2,71,2,0,4,15,6,4
15409,0,2,132,1,0,4,7,0,7
15411,0,2,117,1,0,6,3,2,4
15413,0,3,53,1,0,3,8,5,3
15414,2,2,2,1,0,0,8,1,1
15415,0,2,131,1,0,6,10,6,0
15416,0,0,164,1,0,0,7,3,3
15418,0,2,132,1,0,4,13,6,6
15419,0,2,162,1,0,3,8,4,3
15420,0,2,40,2,0,3,8,5,3
15422,1,0,43,1,0,3,11,0,6
15423,0,2,12,1,0,6,8,6,6
15424,0,2,57,1,1,3,8,2,7
15426,0,2,52,1,0,6,8,6,6
15427,0,2,57,1,0,3,13,0,7
15429,0,0,77,1,0,3,6,0,1
15430,0,0,71,1,0,3,7,6,4
15431,0,2,71,1,0,0,8,6,3
15432,0,2,150,1,0,0,4,6,7
15434,0,2,143,1,0,0,8,0,4
15435,0,0,71,1,0,0,8,6,4
15436,0,3,71,1,0,3,8,0,1
15438,0,2,123,1,0,0,12,0,3
15439,1,1,57,1,0,3,12,0,3
15440,0,0,71,1,0,0,8,6,7
15441,0,0,164,1,0,3,8,6,4
15444,0,1,53,0,0,3,8,3,4
15447,0,0,131,1,0,0,8,0,3
15449,0,2,169,2,0,0,8,0,4
15450,1,2,155,2,0,0,8,5,6
15451,0,2,52,1,0,1,4,6,2
15452,0,3,18,1,0,3,8,0,2
15453,0,3,57,1,0,3,11,0,0
15454,0,2,123,1,0,0,8,0,0
15457,0,0,57,1,0,3,10,4,2
15459,0,2,169,1,0,3,8,0,4
15460,0,2,110,1,0,3,8,0,4
15461,0,2,53,1,0,1,8,6,2
15462,0,2,53,1,0,0,7,6,0
15463,0,2,72,2,0,0,7,5,4
15464,0,3,71,1,0,0,11,4,7
15468,0,3,71,1,0,0,11,0,6
15469,0,2,164,1,0,3,15,0,2
15470,2,0,71,2,1,0,8,6,0
15471,1,0,164,1,0,0,1,6,4
15472,0,0,127,1,0,0,8,6,7
15475,0,2,164,1,0,3,3,3,4
15476,0,2,77,1,0,0,9,0,5
15477,0,3,109,1,0,0,11,6,3
15478,1,2,71,1,0,3,0,4,6
15479,0,1,52,1,0,6,8,6,6
15480,1,2,132,1,0,3,13,6,4
15483,0,3,71,2,0,6,4,0,1
15484,0,2,71,1,0,0,8,5,4
15487,0,0,125,1,0,3,6,0,4
15488,0,0,71,1,0,0,15,0,2
15490,1,2,57,1,0,0,11,0,3
15491,0,3,72,1,0,0,8,5,0
15493,0,2,57,3,0,6,8,6,2
15494,0,3,131,3,0,0,6,6,4
15495,0,0,71,2,0,0,4,6,2
15498,0,2,57,1,0,3,8,6,5
15499,1,0,52,3,0,0,12,6,4
15502,0,3,71,2,0,0,15,2,3
15503,0,3,143,1,0,3,7,6,6
15506,0,2,119,3,0,0,7,4,4
15507,0,3,12,2,0,3,6,4,4
15508,0,0,162,2,0,0,11,0,0
15509,0,3,71,1,0,0,8,0,4
15511,0,3,149,1,0,6,6,0,9
15512,0,2,164,1,0,0,8,3,4
15513,0,2,164,1,0,0,8,6,1
15514,0,2,71,1,0,3,3,0,7
15516,1,2,57,1,1,3,2,6,0
15517,0,2,75,1,0,3,8,0,8
15518,0,3,164,1,0,3,13,4,1
15519,0,0,77,1,1,0,7,0,1
15521,0,0,60,1,0,3,8,4,7
15522,0,0,145,1,0,3,6,0,0
15523,0,2,117,2,0,0,7,4,7
15525,0,3,165,2,0,3,8,0,0
15526,0,0,71,1,0,0,8,6,0
15528,0,0,140,1,0,3,7,4,9
15529,0,2,73,1,1,0,8,2,7
15531,0,0,164,1,0,0,7,6,7
15533,0,2,162,1,1,3,0,2,7
15534,0,3,67,2,0,0,8,6,4
15535,0,3,102,1,0,3,8,6,9
15536,0,3,53,3,0,1,8,0,1
15537,0,1,10,1,0,6,7,0,4
15538,0,2,158,1,0,0,11,0,7
15539,0,0,57,1,0,3,2,2,7
15540,0,3,164,1,0,0,8,6,4
15542,0,1,29,1,0,0,7,4,1
15544,1,3,71,1,0,0,6,6,0
15545,0,0,125,2,1,6,8,0,1
15547,0,2,110,1,0,6,11,6,3
15550,0,3,132,1,0,3,4,0,3
15552,0,1,132,1,0,4,8,0,0
15553,2,2,76,2,1,6,15,6,0
15554,0,2,71,2,0,3,7,5,3
15556,1,2,57,1,0,1,2,3,6
15557,0,0,150,1,1,0,6,6,3
15558,0,0,91,2,0,6,8,6,3
15559,0,0,71,1,0,0,8,6,2
15560,0,3,71,1,0,0,8,4,1
15561,0,2,57,1,0,0,6,6,3
15562,0,3,71,1,0,0,7,0,2
15563,0,3,9,0,1,4,7,1,1
15564,0,3,145,1,1,6,7,6,3
15565,0,2,71,3,0,0,8,0,1
15566,0,2,40,1,0,0,7,0,0
15567,1,2,80,1,0,0,0,4,7
15568,0,0,57,2,1,0,8,6,1
15570,0,3,164,1,0,0,8,0,4
15571,0,0,27,3,0,6,8,6,7
15572,2,0,71,1,0,0,8,0,4
15574,0,2,33,1,0,0,6,3,0
15576,0,1,71,1,0,4,13,6,9
15578,0,0,165,1,0,3,6,6,2
15579,0,2,164,1,0,6,8,6,3
15580,0,0,164,1,0,0,15,6,7
15582,0,2,71,1,0,0,11,0,4
15583,0,2,137,1,0,3,7,0,7
15584,0,2,164,1,0,6,10,0,4
15585,0,1,77,1,0,0,8,0,4
15586,0,3,150,1,0,6,8,4,3
15587,0,3,57,1,0,3,8,0,4
15589,0,0,77,1,0,0,8,6,0
15590,0,0,137,1,0,0,7,0,3
15592,0,2,71,1,0,0,8,0,6
15594,0,0,45,1,0,0,8,1,8
15595,0,3,71,1,0,0,8,6,3
15596,0,3,125,1,0,3,8,2,3
15597,0,2,165,3,0,6,7,0,3
15599,0,2,60,1,0,0,6,6,3
15600,2,2,165,2,0,0,6,0,1
15602,0,2,149,3,0,6,8,6,4
15603,1,2,57,1,0,3,8,6,2
15604,0,2,137,1,0,3,8,6,3
15606,0,3,71,1,0,3,8,4,7
15610,0,0,127,1,0,0,15,0,1
15611,2,3,110,2,1,6,7,0,4
15614,0,3,132,1,0,3,8,6,4
15615,1,2,53,2,0,3,14,1,8
15616,1,0,164,1,0,0,8,0,7
15617,0,0,44,1,0,0,8,0,6
15620,1,0,165,1,0,3,2,1,8
15623,1,2,71,1,0,3,4,0,3
15624,0,2,53,1,0,3,4,6,6
15625,0,2,119,1,0,0,8,6,3
15626,0,3,145,0,0,6,8,6,4
15627,1,2,169,1,0,0,8,4,4
15631,0,2,69,2,0,4,15,2,2
15633,0,0,71,1,0,0,8,6,4
15634,0,3,71,1,0,0,8,4,1
15635,0,3,149,1,0,3,8,0,7
15636,1,2,71,1,0,0,10,5,4
15639,0,3,57,1,0,6,7,0,6
15640,0,3,71,1,0,0,8,6,7
15641,1,0,57,3,1,3,3,0,3
15642,0,0,164,1,0,0,8,6,1
15645,0,2,164,1,0,6,3,6,4
15646,0,2,71,1,0,0,8,5,6
15648,0,0,71,2,0,0,8,6,2
15649,0,1,110,1,0,0,8,6,0
15650,1,0,57,1,0,1,8,6,2
15651,1,2,71,1,0,3,8,2,1
15652,0,3,27,1,0,0,8,0,1
15653,0,2,145,1,0,6,8,6,0
15654,0,0,109,2,0,0,11,4,1
15657,0,2,164,1,0,0,8,4,8
15659,0,2,164,1,0,0,0,6,7
15660,0,3,165,1,0,3,2,0,5
15661,0,3,75,1,0,6,8,6,3
15663,0,2,110,1,0,0,8,6,0
15664,0,1,110,1,0,0,4,6,0
15665,0,2,37,1,0,0,11,0,4
15667,0,0,71,1,0,3,8,0,6
15668,0,2,132,1,0,3,4,0,5
15671,0,2,149,1,0,3,8,6,4
15672,0,2,37,2,0,4,13,0,1
15674,0,2,132,0,1,0,8,0,5
15677,0,0,57,2,0,3,8,0,1
15678,0,0,98,2,0,6,8,0,4
15679,1,3,145,1,0,1,3,0,4
15680,0,2,125,1,1,3,4,6,2
15681,0,2,159,2,0,0,7,0,4
15682,0,2,164,1,0,0,8,0,2
15684,0,2,145,1,0,0,8,6,4
15686,0,2,110,1,0,0,7,6,0
15687,0,2,165,1,0,1,4,6,3
15688,0,0,75,1,0,3,2,6,3
15689,0,0,165,1,0,3,8,5,0
15691,0,2,53,1,0,3,8,0,4
15692,0,2,131,1,0,3,8,0,1
15693,0,2,57,1,0,0,12,6,3
15694,1,2,145,1,0,4,11,6,4
15695,0,1,110,1,0,6,11,0,4
15697,0,3,71,1,0,0,8,1,7
15699,0,2,121,1,0,6,8,0,0
15701,0,2,165,2,0,6,8,6,2
15702,0,0,165,1,0,0,12,6,5
15703,0,2,71,1,0,3,8,0,2
15704,0,2,57,1,0,0,6,0,6
15705,0,2,131,1,0,0,6,6,3
15707,0,0,71,1,0,0,8,0,4
15708,0,0,71,1,0,6,8,0,3
15709,0,3,77,1,0,0,8,2,4
15710,1,2,57,3,0,6,4,2,4
15711,1,1,57,1,0,1,3,0,8
15712,0,2,27,3,0,0,8,6,7
15713,0,3,43,1,0,3,8,0,5
